Region,Country,Year,Category,Brand,Tier 1,Tier 2,Tier 3,Pep (%),Budget,Pep Budget,Bottler Budget
LAB North,Nicaragua,2025,CSD,Pepsi,Pull-Working,All Other Working,Other Working - activation,0.0,0,0,0
LAB North,Nicaragua,2025,CSD,Pepsi,Pull-Working,All Other Working,Other Working - non allocated working,0.0,0,0,0
LAB North,Nicaragua,2025,CSD,Pepsi,Pull-Working,Consumer Promotions,Consumer Promotions Execution,0.0,0,0,0
LAB North,Nicaragua,2025,CSD,Pepsi,Pull-Working,Consumer Promotions,Coupons,0.0,0,0,0
LAB North,Nicaragua,2025,CSD,Pepsi,Pull-Working,Consumer Promotions,Other,0.0,0,0,0
LAB North,Nicaragua,2025,CSD,Pepsi,Pull-Working,Consumer Promotions,Premiums,50.0,237999,118999,119000
LAB North,Nicaragua,2025,CSD,Pepsi,Pull-Working,In Store & POS Execution,In-Store & POS Execution,50.0,159999,79999,80000
LAB North,Nicaragua,2025,CSD,Pepsi,Pull-Working,Media Placements,Cinema,0.0,0,0,0
LAB North,Nicaragua,2025,CSD,Pepsi,Pull-Working,Media Placements,Digital,50.0,77000,38500,38500
LAB North,Nicaragua,2025,CSD,Pepsi,Pull-Working,Media Placements,OOH - Out Of Home,0.0,0,0,0
LAB North,Nicaragua,2025,CSD,Pepsi,Pull-Working,Media Placements,Other,0.0,0,0,0
LAB North,Nicaragua,2025,CSD,Pepsi,Pull-Working,Media Placements,Print,50.0,151000,75500,75500
LAB North,Nicaragua,2025,CSD,Pepsi,Pull-Working,Media Placements,Radio,0.0,0,0,0
LAB North,Nicaragua,2025,CSD,Pepsi,Pull-Working,Media Placements,TV,0.0,0,0,0
LAB North,Nicaragua,2025,CSD,Pepsi,Pull-Working,Sampling,Product Samples,50.0,79999,39999,40000
LAB North,Nicaragua,2025,CSD,Pepsi,Pull-Working,Sampling,Sampling Execution,0.0,0,0,0
LAB North,Nicaragua,2025,CSD,Pepsi,Pull-Working,Sponsorships,Sponsorships-in game/ in show,50.0,40000,20000,20000
LAB North,Nicaragua,2025,CSD,Pepsi,Pull-Working,Sponsorships,Sports-athlete/team contracts,0.0,0,0,0
LAB North,Nicaragua,2025,CSD,Pepsi,Pull-Working,Sponsorships,Sports-on field or in show props,0.0,0,0,0
LAB North,Nicaragua,2025,CSD,Pepsi,Pull-Working,Sponsorships,Sports-stadium contracts,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Non-Working,Ad Production,Digital Ad Production,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Non-Working,Ad Production,"TV, Print, Radio, OOH, Production",50.0,5213,2606,2607
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Non-Working,Agency Fees,Creative Agency Fees,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Non-Working,Agency Fees,In Store & POS Design / Development,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Non-Working,Agency Fees,Media Agency Fees,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Non-Working,Agency Fees,Other,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Non-Working,Agency Fees,Social Media / Influence Marketing,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Non-Working,All Other Non-Working,Administrative fees,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Non-Working,All Other Non-Working,Agency out of pocket,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Non-Working,All Other Non-Working,CP out of pocket admin,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Non-Working,All Other Non-Working,Grassroots/experiential out of pocket,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Non-Working,All Other Non-Working,League/property- rights fee/options,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Non-Working,All Other Non-Working,Market Research,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Non-Working,All Other Non-Working,Non-allocated NW,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Non-Working,All Other Non-Working,Other Non Working-non itemised talent,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Non-Working,All Other Non-Working,PR out of pocket administrative,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Non-Working,Innovation and Insight,Innovations,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Non-Working,Innovation and Insight,Market Research,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Non-Working,Package Design,Package design,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Non-Working,Package Design,Package development,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,STB - Push,Capability Building/Other,Capability Building Other,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,STB - Push,Other Investments,CDA's,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,STB - Push,Other Investments,Capital (Coolers),0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,STB - Push,Other Investments,Price Support,50.0,7972,3986,3986
LAB North,Puerto Rico,2025,Energy Drinks,AMP,STB - Push,Other Investments,Vending / Racks,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,STB - Push,Other Trade,Frozen Funds,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,STB - Push,Other Trade,Other Trade,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,STB - Push,Trade Equipment,Coolers - New,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,STB - Push,Trade Equipment,Coolers - Refurbished,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,STB - Push,Trade Equipment,Post Mix / Pre Mix Equip.,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,STB - Push,Trade Equipment,Vending / Racks,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,STB - Push,Trade Programs,Distribution Incentives,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,STB - Push,Trade Programs,Innovation Investments,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,STB - Push,Trade Programs,Sales Incentives,50.0,30932,15466,15466
LAB North,Puerto Rico,2025,Energy Drinks,AMP,STB - Push,Trade Programs,Space Investments,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Working,All Other Working,Other Working - PR execution,50.0,6069,3034,3035
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Working,All Other Working,Other Working - activation,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Working,All Other Working,Other Working - non allocated working,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Working,Consumer Promotions,Consumer Promotions Execution,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Working,Consumer Promotions,Coupons,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Working,Consumer Promotions,Other,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Working,Consumer Promotions,Premiums,50.0,2944,1472,1472
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Working,In Store & POS Execution,In-Store & POS Execution,50.0,4079,2039,2040
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Working,Media Placements,Cinema,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Working,Media Placements,Digital,50.0,64546,32273,32273
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Working,Media Placements,OOH - Out Of Home,50.0,29999,14999,15000
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Working,Media Placements,Other,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Working,Media Placements,Print,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Working,Media Placements,Radio,50.0,4606,2303,2303
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Working,Media Placements,TV,50.0,9272,4636,4636
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Working,Sampling,Product Samples,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Working,Sampling,Sampling Execution,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Working,Sponsorships,Sponsorships-in game/ in show,50.0,2268,1134,1134
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Working,Sponsorships,Sports-athlete/team contracts,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Working,Sponsorships,Sports-on field or in show props,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,AMP,Pull-Working,Sponsorships,Sports-stadium contracts,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Non-Working,Ad Production,Digital Ad Production,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Non-Working,Ad Production,"TV, Print, Radio, OOH, Production",0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Non-Working,Agency Fees,Creative Agency Fees,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Non-Working,Agency Fees,In Store & POS Design / Development,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Non-Working,Agency Fees,Media Agency Fees,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Non-Working,Agency Fees,Other,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Non-Working,Agency Fees,Social Media / Influence Marketing,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Non-Working,All Other Non-Working,Administrative fees,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Non-Working,All Other Non-Working,Agency out of pocket,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Non-Working,All Other Non-Working,CP out of pocket admin,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Non-Working,All Other Non-Working,Grassroots/experiential out of pocket,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Non-Working,All Other Non-Working,League/property- rights fee/options,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Non-Working,All Other Non-Working,Market Research,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Non-Working,All Other Non-Working,Non-allocated NW,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Non-Working,All Other Non-Working,Other Non Working-non itemised talent,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Non-Working,All Other Non-Working,PR out of pocket administrative,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Non-Working,Innovation and Insight,Innovations,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Non-Working,Innovation and Insight,Market Research,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Non-Working,Package Design,Package design,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Non-Working,Package Design,Package development,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,STB - Push,Capability Building/Other,Capability Building Other,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,STB - Push,Other Investments,CDA's,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,STB - Push,Other Investments,Capital (Coolers),0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,STB - Push,Other Investments,Price Support,50.0,4358,2179,2179
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,STB - Push,Other Investments,Vending / Racks,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,STB - Push,Other Trade,Frozen Funds,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,STB - Push,Other Trade,Other Trade,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,STB - Push,Trade Equipment,Coolers - New,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,STB - Push,Trade Equipment,Coolers - Refurbished,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,STB - Push,Trade Equipment,Post Mix / Pre Mix Equip.,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,STB - Push,Trade Equipment,Vending / Racks,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,STB - Push,Trade Programs,Distribution Incentives,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,STB - Push,Trade Programs,Innovation Investments,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,STB - Push,Trade Programs,Sales Incentives,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,STB - Push,Trade Programs,Space Investments,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Working,All Other Working,Other Working - PR execution,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Working,All Other Working,Other Working - activation,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Working,All Other Working,Other Working - non allocated working,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Working,Consumer Promotions,Consumer Promotions Execution,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Working,Consumer Promotions,Coupons,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Working,Consumer Promotions,Other,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Working,Consumer Promotions,Premiums,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Working,In Store & POS Execution,In-Store & POS Execution,50.0,3184,1592,1592
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Working,Media Placements,Cinema,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Working,Media Placements,Digital,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Working,Media Placements,OOH - Out Of Home,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Working,Media Placements,Other,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Working,Media Placements,Print,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Working,Media Placements,Radio,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Working,Media Placements,TV,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Working,Sampling,Product Samples,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Working,Sampling,Sampling Execution,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Working,Sponsorships,Sponsorships-in game/ in show,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Working,Sponsorships,Sports-athlete/team contracts,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Working,Sponsorships,Sports-on field or in show props,0.0,0,0,0
LAB North,Puerto Rico,2025,Energy Drinks,Adrenaline,Pull-Working,Sponsorships,Sports-stadium contracts,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Non-Working,Ad Production,Digital Ad Production,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Non-Working,Ad Production,"TV, Print, Radio, OOH, Production",0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Non-Working,Agency Fees,Creative Agency Fees,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Non-Working,Agency Fees,In Store & POS Design / Development,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Non-Working,Agency Fees,Media Agency Fees,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Non-Working,Agency Fees,Other,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Non-Working,Agency Fees,Social Media / Influence Marketing,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Non-Working,All Other Non-Working,Administrative fees,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Non-Working,All Other Non-Working,Agency out of pocket,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Non-Working,All Other Non-Working,CP out of pocket admin,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Non-Working,All Other Non-Working,Grassroots/experiential out of pocket,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Non-Working,All Other Non-Working,League/property- rights fee/options,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Non-Working,All Other Non-Working,Market Research,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Non-Working,All Other Non-Working,Non-allocated NW,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Non-Working,All Other Non-Working,Other Non Working-non itemised talent,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Non-Working,All Other Non-Working,PR out of pocket administrative,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Non-Working,Innovation and Insight,Innovations,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Non-Working,Innovation and Insight,Market Research,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Non-Working,Package Design,Package design,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Non-Working,Package Design,Package development,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,STB - Push,Capability Building/Other,Capability Building Other,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,STB - Push,Other Investments,CDA's,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,STB - Push,Other Investments,Capital (Coolers),0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,STB - Push,Other Investments,Price Support,50.0,118,59,59
LAB North,Puerto Rico,2025,Water,Be-Light,STB - Push,Other Investments,Vending / Racks,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,STB - Push,Other Trade,Frozen Funds,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,STB - Push,Other Trade,Other Trade,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,STB - Push,Trade Equipment,Coolers - New,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,STB - Push,Trade Equipment,Coolers - Refurbished,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,STB - Push,Trade Equipment,Post Mix / Pre Mix Equip.,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,STB - Push,Trade Equipment,Vending / Racks,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,STB - Push,Trade Programs,Distribution Incentives,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,STB - Push,Trade Programs,Innovation Investments,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,STB - Push,Trade Programs,Sales Incentives,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,STB - Push,Trade Programs,Space Investments,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Working,All Other Working,Other Working - PR execution,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Working,All Other Working,Other Working - activation,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Working,All Other Working,Other Working - non allocated working,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Working,Consumer Promotions,Consumer Promotions Execution,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Working,Consumer Promotions,Coupons,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Working,Consumer Promotions,Other,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Working,Consumer Promotions,Premiums,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Working,In Store & POS Execution,In-Store & POS Execution,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Working,Media Placements,Cinema,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Working,Media Placements,Digital,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Working,Media Placements,OOH - Out Of Home,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Working,Media Placements,Other,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Working,Media Placements,Print,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Working,Media Placements,Radio,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Working,Media Placements,TV,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Working,Sampling,Product Samples,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Working,Sampling,Sampling Execution,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Working,Sponsorships,Sponsorships-in game/ in show,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Working,Sponsorships,Sports-athlete/team contracts,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Working,Sponsorships,Sports-on field or in show props,0.0,0,0,0
LAB North,Puerto Rico,2025,Water,Be-Light,Pull-Working,Sponsorships,Sports-stadium contracts,0.0,0,0,0
LAB North,Puerto Rico,2025,Sport Drinks,Gatorade,Pull-Non-Working,Ad Production,Digital Ad Production,0.0,0,0,0
LAB North,Puerto Rico,2025,Sport Drinks,Gatorade,Pull-Non-Working,Ad Production,"TV, Print, Radio, OOH, Production",50.0,81858,40929,40929
LAB North,Puerto Rico,2025,Sport Drinks,Gatorade,Pull-Non-Working,Agency Fees,Creative Agency Fees,0.0,0,0,0
LAB North,Puerto Rico,2025,Sport Drinks,Gatorade,Pull-Non-Working,Agency Fees,In Store & POS Design / Development,0.0,0,0,0
LAB North,Puerto Rico,2025,Sport Drinks,Gatorade,Pull-Non-Working,Agency Fees,Media Agency Fees,0.0,0,0,0
LAB North,Puerto Rico,2025,Sport Drinks,Gatorade,Pull-Non-Working,Agency Fees,Other,0.0,0,0,0
LAB North,Puerto Rico,2025,Sport Drinks,Gatorade,Pull-Non-Working,Agency Fees,Social Media / Influence Marketing,0.0,0,0,0
